0.6193625	0.5012847	0.4533251	0.5211692	0.4741924	0.6061271
0.6105325	0.5013299	0.4294232	0.5156127	0.4996126	0.6012743
0.6066384	0.507257	0.4305454	0.5096701	0.4988035	0.5620238
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5974153	0.5117175	0.4365708	0.5069499	0.5102878	0.5624509
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.5914687	0.5138876	0.4364876	0.5240498	0.495982	0.5763464
0.586699	0.516507	0.4337055	0.5319728	0.50054	0.5755059
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.584608	0.516304	0.4389744	0.5340296	0.5052143	0.5968739
0.5827825	0.5281941	0.4694993	0.5025614	0.5317364	0.579923
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5758989	0.5301907	0.4687313	0.4900017	0.5389496	0.5495062
0.5660062	0.5348948	0.4719513	0.496479	0.5446065	0.5554211
0.5514597	0.5365104	0.4686303	0.5088376	0.5416167	0.5713084
0.5404896	0.5405434	0.4559751	0.5155488	0.5542759	0.5670871
0.5349078	0.5407846	0.4699168	0.5285024	0.5467628	0.5921943
0.5187536	0.5475608	0.4831958	0.5284349	0.5392169	0.5853535
0.509499	0.5516438	0.4789814	0.5226823	0.5475462	0.5565943
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5141909	0.5478139	0.4740807	0.5125974	0.5547889	0.5520613
0.5184942	0.5531908	0.4750524	0.4986614	0.5495124	0.5546653
